word,x1,x2,x3,x4,x5,score,uni_len
samel,2206,4103,885,3252,971,11417,5
saber,2206,4103,664,3252,1190,11415,5
pries,1184,1543,1668,3252,3767,11414,5
oatis,532,4103,1048,1963,3767,11413,5
salty,2206,4103,1603,1385,2116,11413,5
taler,1264,4103,1603,3252,1190,11412,5
gules,965,1824,1603,3252,3767,11411,5
moans,1225,3069,1959,1391,3767,11411,5
coins,1512,3069,1668,1391,3767,11407,5
times,1264,2239,885,3252,3767,11407,5
moats,1225,3069,1959,1385,3767,11405,5
rands,948,4103,1757,829,3767,11404,5
cutes,1512,1824,1048,3252,3767,11403,5
gaius,965,4103,1668,899,3767,11402,5
cavey,1512,4103,417,3252,2116,11400,5
macey,1225,4103,701,3252,2116,11397,5
ragis,948,4103,616,1963,3767,11397,5
kadis,789,4103,774,1963,3767,11396,5
lenis,1046,2863,1757,1963,3767,11396,5
rules,948,1824,1603,3252,3767,11394,5
sarid,2206,4103,2201,1963,917,11390,5
cakey,1512,4103,406,3252,2116,11389,5
morae,1225,3069,2201,2214,2679,11388,5
saily,2206,4103,1668,1295,2116,11388,5
mauls,1225,4103,990,1295,3767,11380,5
bolts,1555,3069,1603,1385,3767,11379,5
cords,1512,3069,2201,829,3767,11378,5
davis,1128,4103,417,1963,3767,11378,5
poney,1184,3069,1757,3252,2116,11378,5
ayres,1698,458,2201,3252,3767,11376,5
varus,404,4103,2201,899,3767,11374,5
dauts,1128,4103,990,1385,3767,11373,5
hanus,844,4103,1757,899,3767,11370,5
bears,1555,2863,1959,1225,3767,11369,5
barde,1555,4103,2201,829,2679,11367,5
dangs,1128,4103,1757,612,3767,11367,5
sager,2206,4103,616,3252,1190,11367,5
barny,1555,4103,2201,1391,2116,11366,5
talks,1264,4103,1603,628,3767,11365,5
saute,2206,4103,990,1385,2679,11363,5
barty,1555,4103,2201,1385,2116,11360,5
wairs,596,4103,1668,1225,3767,11359,5
dries,1128,1543,1668,3252,3767,11358,5
sonia,2206,3069,1757,1963,2362,11357,5
janos,446,4103,1757,1282,3767,11355,5
boils,1555,3069,1668,1295,3767,11354,5
laics,1046,4103,1668,770,3767,11354,5
safen,2206,4103,271,3252,1522,11354,5
caine,1512,4103,1668,1391,2679,11353,5
lites,1046,2239,1048,3252,3767,11352,5
merls,1225,2863,2201,1295,3767,11351,5
paiks,1184,4103,1668,628,3767,11350,5
caite,1512,4103,1668,1385,2679,11347,5
narks,647,4103,2201,628,3767,11346,5
hokes,844,3069,406,3252,3767,11338,5
meros,1225,2863,2201,1282,3767,11338,5
aloes,1698,1193,1426,3252,3767,11336,5
codas,1512,3069,774,2214,3767,11336,5
colts,1512,3069,1603,1385,3767,11336,5
canoe,1512,4103,1757,1282,2679,11333,5
paler,1184,4103,1603,3252,1190,11332,5
datos,1128,4103,1048,1282,3767,11328,5
bents,1555,2863,1757,1385,3767,11327,5
delis,1128,2863,1603,1963,3767,11324,5
carny,1512,4103,2201,1391,2116,11323,5
motas,1225,3069,1048,2214,3767,11323,5
doney,1128,3069,1757,3252,2116,11322,5
basie,1555,4103,1021,1963,2679,11321,5
gamey,965,4103,885,3252,2116,11321,5
fared,847,4103,2201,3252,917,11320,5
soler,2206,3069,1603,3252,1190,11320,5
sairy,2206,4103,1668,1225,2116,11318,5
carty,1512,4103,2201,1385,2116,11317,5
hared,844,4103,2201,3252,917,11317,5
karel,789,4103,2201,3252,971,11316,5
raids,948,4103,1668,829,3767,11315,5
saron,2206,4103,2201,1282,1522,11314,5
sanit,2206,4103,1757,1963,1284,11313,5
coils,1512,3069,1668,1295,3767,11311,5
barce,1555,4103,2201,770,2679,11308,5
doats,1128,3069,1959,1385,3767,11308,5
katey,789,4103,1048,3252,2116,11308,5
catie,1512,4103,1048,1963,2679,11305,5
loxes,1046,3069,170,3252,3767,11304,5
ramey,948,4103,885,3252,2116,11304,5
soane,2206,3069,1959,1391,2679,11304,5
carin,1512,4103,2201,1963,1522,11301,5
baile,1555,4103,1668,1295,2679,11300,5
dacey,1128,4103,701,3252,2116,11300,5
hands,844,4103,1757,829,3767,11300,5
sazen,2206,4103,217,3252,1522,11300,5
airns,1698,2239,2201,1391,3767,11296,5
tides,1264,2239,774,3252,3767,11296,5
warks,596,4103,2201,628,3767,11295,5
helas,844,2863,1603,2214,3767,11291,5
airts,1698,2239,2201,1385,3767,11290,5
jaret,446,4103,2201,3252,1284,11286,5
bemas,1555,2863,885,2214,3767,11284,5
cents,1512,2863,1757,1385,3767,11284,5
marek,1225,4103,2201,3252,502,11283,5
howes,844,3069,349,3252,3767,11281,5
kasey,789,4103,1021,3252,2116,11281,5
jails,446,4103,1668,1295,3767,11279,5
warms,596,4103,2201,612,3767,11279,5
casie,1512,4103,1021,1963,2679,11278,5
daler,1128,4103,1603,3252,1190,11276,5
damns,1128,4103,885,1391,3767,11274,5
horns,844,3069,2201,1391,3767,11272,5
dimes,1128,2239,885,3252,3767,11271,5
barly,1555,4103,2201,1295,2116,11270,5
forts,847,3069,2201,1385,3767,11269,5
palms,1184,4103,1603,612,3767,11269,5
panel,1184,4103,1757,3252,971,11267,5
taxis,1264,4103,170,1963,3767,11267,5
calfs,1512,4103,1603,278,3767,11263,5
acres,1698,338,2201,3252,3767,11256,5
apres,1698,336,2201,3252,3767,11254,5
maned,1225,4103,1757,3252,917,11254,5
rites,948,2239,1048,3252,3767,11254,5
sarky,2206,4103,2201,628,2116,11254,5
jonas,446,3069,1757,2214,3767,11253,5
saxen,2206,4103,170,3252,1522,11253,5
manei,1225,4103,1757,3252,910,11247,5
sulea,2206,1824,1603,3252,2362,11247,5
bauds,1555,4103,990,829,3767,11244,5
garle,965,4103,2201,1295,2679,11243,5
coirs,1512,3069,1668,1225,3767,11241,5
jeris,446,2863,2201,1963,3767,11240,5
loney,1046,3069,1757,3252,2116,11240,5
vails,404,4103,1668,1295,3767,11237,5
byres,1555,458,2201,3252,3767,11233,5
loans,1046,3069,1959,1391,3767,11232,5
muras,1225,1824,2201,2214,3767,11231,5
maxis,1225,4103,170,1963,3767,11228,5
carly,1512,4103,2201,1295,2116,11227,5
loats,1046,3069,1959,1385,3767,11226,5
capos,1512,4103,560,1282,3767,11224,5
poley,1184,3069,1603,3252,2116,11224,5
vaios,404,4103,1668,1282,3767,11224,5
goxes,965,3069,170,3252,3767,11223,5
bikes,1555,2239,406,3252,3767,11219,5
falus,847,4103,1603,899,3767,11219,5
lacey,1046,4103,701,3252,2116,11218,5
korns,789,3069,2201,1391,3767,11217,5
paned,1184,4103,1757,3252,917,11213,5
carex,1512,4103,2201,3252,144,11212,5
harte,844,4103,2201,1385,2679,11212,5
solay,2206,3069,1603,2214,2116,11208,5
galet,965,4103,1603,3252,1284,11207,5
baden,1555,4103,774,3252,1522,11206,5
means,1225,2863,1959,1391,3767,11205,5
monts,1225,3069,1757,1385,3767,11203,5
ranks,948,4103,1757,628,3767,11203,5
wadis,596,4103,774,1963,3767,11203,5
minas,1225,2239,1757,2214,3767,11202,5
torus,1264,3069,2201,899,3767,11200,5
meats,1225,2863,1959,1385,3767,11199,5
tomas,1264,3069,885,2214,3767,11199,5
betis,1555,2863,1048,1963,3767,11196,5
voces,404,3069,701,3252,3767,11193,5
warps,596,4103,2201,526,3767,11193,5
halie,844,4103,1603,1963,2679,11192,5
tarse,1264,4103,2201,945,2679,11192,5
kolis,789,3069,1603,1963,3767,11191,5
carew,1512,4103,2201,3252,122,11190,5
limes,1046,2239,885,3252,3767,11189,5
rakis,948,4103,406,1963,3767,11187,5
siret,2206,2239,2201,3252,1284,11182,5
corks,1512,3069,2201,628,3767,11177,5
torie,1264,3069,2201,1963,2679,11176,5
zoris,176,3069,2201,1963,3767,11176,5
gareh,965,4103,2201,3252,654,11175,5
belts,1555,2863,1603,1385,3767,11173,5
doley,1128,3069,1603,3252,2116,11168,5
saver,2206,4103,417,3252,1190,11168,5
vairs,404,4103,1668,1225,3767,11167,5
camus,1512,4103,885,899,3767,11166,5
peans,1184,2863,1959,1391,3767,11164,5
corms,1512,3069,2201,612,3767,11161,5
morus,1225,3069,2201,899,3767,11161,5
pinas,1184,2239,1757,2214,3767,11161,5
goney,965,3069,1757,3252,2116,11159,5
leros,1046,2863,2201,1282,3767,11159,5
peats,1184,2863,1959,1385,3767,11158,5
saker,2206,4103,406,3252,1190,11157,5
marse,1225,4103,2201,945,2679,11153,5
tavey,1264,4103,417,3252,2116,11152,5
barge,1555,4103,2201,612,2679,11150,5
cloes,1512,1193,1426,3252,3767,11150,5
bater,1555,4103,1048,3252,1190,11148,5
ratos,948,4103,1048,1282,3767,11148,5
teals,1264,2863,1959,1295,3767,11148,5
aeons,1698,2863,1426,1391,3767,11145,5
goats,965,3069,1959,1385,3767,11145,5
bahts,1555,4103,334,1385,3767,11144,5
lotas,1046,3069,1048,2214,3767,11144,5
nabis,647,4103,664,1963,3767,11144,5
sabed,2206,4103,664,3252,917,11142,5
pacts,1184,4103,701,1385,3767,11140,5
taled,1264,4103,1603,3252,917,11139,5
kalie,789,4103,1603,1963,2679,11137,5
morie,1225,3069,2201,1963,2679,11137,5
duras,1128,1824,2201,2214,3767,11134,5
roans,948,3069,1959,1391,3767,11134,5
sayer,2206,4103,381,3252,1190,11132,5
celts,1512,2863,1603,1385,3767,11130,5
farle,847,4103,2201,1295,2679,11125,5
yards,225,4103,2201,829,3767,11125,5
harle,844,4103,2201,1295,2679,11122,5
baser,1555,4103,1021,3252,1190,11121,5
gauls,965,4103,990,1295,3767,11120,5
porus,1184,3069,2201,899,3767,11120,5
metas,1225,2863,1048,2214,3767,11117,5
tacos,1264,4103,701,1282,3767,11117,5
mutes,1225,1824,1048,3252,3767,11116,5
noyes,647,3069,381,3252,3767,11116,5
galer,965,4103,1603,3252,1190,11113,5
coray,1512,3069,2201,2214,2116,11112,5
parse,1184,4103,2201,945,2679,11112,5
waers,596,4103,1421,1225,3767,11112,5
meals,1225,2863,1959,1295,3767,11109,5
paten,1184,4103,1048,3252,1522,11109,5
deans,1128,2863,1959,1391,3767,11108,5
carme,1512,4103,2201,612,2679,11107,5
coria,1512,3069,2201,1963,2362,11107,5
barit,1555,4103,2201,1963,1284,11106,5
cater,1512,4103,1048,3252,1190,11105,5
ceils,1512,2863,1668,1295,3767,11105,5
foxes,847,3069,170,3252,3767,11105,5
taine,1264,4103,1668,1391,2679,11105,5
gabey,965,4103,664,3252,2116,11100,5
sawer,2206,4103,349,3252,1190,11100,5
hanks,844,4103,1757,628,3767,11099,5
fauns,847,4103,990,1391,3767,11098,5
kites,789,2239,1048,3252,3767,11095,5
sinae,2206,2239,1757,2214,2679,11095,5
rimes,948,2239,885,3252,3767,11091,5
bauer,1555,4103,990,3252,1190,11090,5
loren,1046,3069,2201,3252,1522,11090,5
dices,1128,2239,701,3252,3767,11087,5
fangs,847,4103,1757,612,3767,11086,5
jorey,446,3069,2201,3252,2116,11084,5
hangs,844,4103,1757,612,3767,11083,5
caser,1512,4103,1021,3252,1190,11078,5
tears,1264,2863,1959,1225,3767,11078,5
fries,847,1543,1668,3252,3767,11077,5
tarde,1264,4103,2201,829,2679,11076,5
corps,1512,3069,2201,526,3767,11075,5
kolea,789,3069,1603,3252,2362,11075,5
cunas,1512,1824,1757,2214,3767,11074,5
motis,1225,3069,1048,1963,3767,11072,5
torcs,1264,3069,2201,770,3767,11071,5
bawls,1555,4103,349,1295,3767,11069,5
ferns,847,2863,2201,1391,3767,11069,5
nohes,647,3069,334,3252,3767,11069,5
wared,596,4103,2201,3252,917,11069,5
peals,1184,2863,1959,1295,3767,11068,5
herns,844,2863,2201,1391,3767,11066,5
maine,1225,4103,1668,1391,2679,11066,5
oacis,532,4103,701,1963,3767,11066,5
dorus,1128,3069,2201,899,3767,11064,5
plies,1184,1193,1668,3252,3767,11064,5
toils,1264,3069,1668,1295,3767,11063,5
herts,844,2863,2201,1385,3767,11060,5
maite,1225,4103,1668,1385,2679,11060,5
paled,1184,4103,1603,3252,917,11059,5
birls,1555,2239,2201,1295,3767,11057,5
cadus,1512,4103,774,899,3767,11055,5
goals,965,3069,1959,1295,3767,11055,5
tarin,1264,4103,2201,1963,1522,11053,5
dante,1128,4103,1757,1385,2679,11052,5
wands,596,4103,1757,829,3767,11052,5
gaurs,965,4103,990,1225,3767,11050,5
molts,1225,3069,1603,1385,3767,11049,5
borel,1555,3069,2201,3252,971,11048,5
bonus,1555,3069,1757,899,3767,11047,5
soled,2206,3069,1603,3252,917,11047,5
rotas,948,3069,1048,2214,3767,11046,5
cayos,1512,4103,381,1282,3767,11045,5
beaus,1555,2863,1959,899,3767,11043,5
felis,847,2863,1603,1963,3767,11043,5
dorie,1128,3069,2201,1963,2679,11040,5
maleo,1225,4103,1603,3252,857,11040,5
solei,2206,3069,1603,3252,910,11040,5
mears,1225,2863,1959,1225,3767,11039,5
honey,844,3069,1757,3252,2116,11038,5
boers,1555,3069,1421,1225,3767,11037,5
pacos,1184,4103,701,1282,3767,11037,5
bemis,1555,2863,885,1963,3767,11033,5
cadie,1512,4103,774,1963,2679,11031,5
bizes,1555,2239,217,3252,3767,11030,5
marty,1225,4103,2201,1385,2116,11030,5
leans,1046,2863,1959,1391,3767,11026,5
paine,1184,4103,1668,1391,2679,11025,5
moils,1225,3069,1668,1295,3767,11024,5
garek,965,4103,2201,3252,502,11023,5
safer,2206,4103,271,3252,1190,11022,5
carpe,1512,4103,2201,526,2679,11021,5
cubes,1512,1824,664,3252,3767,11019,5
kries,789,1543,1668,3252,3767,11019,5
matie,1225,4103,1048,1963,2679,11018,5
worts,596,3069,2201,1385,3767,11018,5
doits,1128,3069,1668,1385,3767,11017,5
serta,2206,2863,2201,1385,2362,11017,5
davey,1128,4103,417,3252,2116,11016,5
satem,2206,4103,1048,3252,406,11015,5
berks,1555,2863,2201,628,3767,11014,5
marin,1225,4103,2201,1963,1522,11014,5
bosey,1555,3069,1021,3252,2116,11013,5
deals,1128,2863,1959,1295,3767,11012,5
kerns,789,2863,2201,1391,3767,11011,5
sandy,2206,4103,1757,829,2116,11011,5
vadis,404,4103,774,1963,3767,11011,5
haiks,844,4103,1668,628,3767,11010,5
goren,965,3069,2201,3252,1522,11009,5
talys,1264,4103,1603,271,3767,11008,5
horae,844,3069,2201,2214,2679,11007,5
corel,1512,3069,2201,3252,971,11005,5
oared,532,4103,2201,3252,917,11005,5
conus,1512,3069,1757,899,3767,11004,5
jonis,446,3069,1757,1963,3767,11002,5
bolen,1555,3069,1603,3252,1522,11001,5
hauls,844,4103,990,1295,3767,10999,5
ianus,473,4103,1757,899,3767,10999,5
bergs,1555,2863,2201,612,3767,10998,5
berms,1555,2863,2201,612,3767,10998,5
pears,1184,2863,1959,1225,3767,10998,5
selia,2206,2863,1603,1963,2362,10997,5
parde,1184,4103,2201,829,2679,10996,5
bored,1555,3069,2201,3252,917,10994,5
haler,844,4103,1603,3252,1190,10992,5
maneh,1225,4103,1757,3252,654,10991,5
poret,1184,3069,2201,3252,1284,10990,5
party,1184,4103,2201,1385,2116,10989,5
roley,948,3069,1603,3252,2116,10988,5
pareu,1184,4103,2201,3252,247,10987,5
ramos,948,4103,885,1282,3767,10985,5
lorus,1046,3069,2201,899,3767,10982,5
rides,948,2239,774,3252,3767,10980,5
ioves,473,3069,417,3252,3767,10978,5
bonds,1555,3069,1757,829,3767,10977,5
sorty,2206,3069,2201,1385,2116,10977,5
koans,789,3069,1959,1391,3767,10975,5
beads,1555,2863,1959,829,3767,10973,5
janus,446,4103,1757,899,3767,10972,5
laten,1046,4103,1048,3252,1522,10971,5
cosey,1512,3069,1021,3252,2116,10970,5
herls,844,2863,2201,1295,3767,10970,5
maile,1225,4103,1668,1295,2679,10970,5
warne,596,4103,2201,1391,2679,10970,5
mafey,1225,4103,271,3252,2116,10967,5
sotie,2206,3069,1048,1963,2679,10965,5
arces,1698,1543,701,3252,3767,10961,5
kacey,789,4103,701,3252,2116,10961,5
altes,1698,1193,1048,3252,3767,10958,5
colen,1512,3069,1603,3252,1522,10958,5
lorie,1046,3069,2201,1963,2679,10958,5
heros,844,2863,2201,1282,3767,10957,5
dolts,1128,3069,1603,1385,3767,10952,5
sancy,2206,4103,1757,770,2116,10952,5
cored,1512,3069,2201,3252,917,10951,5
beray,1555,2863,2201,2214,2116,10949,5
hafis,844,4103,271,1963,3767,10948,5
janie,446,4103,1757,1963,2679,10948,5
samek,2206,4103,885,3252,502,10948,5
sable,2206,4103,664,1295,2679,10947,5
beria,1555,2863,2201,1963,2362,10944,5
yamis,225,4103,885,1963,3767,10943,5
dears,1128,2863,1959,1225,3767,10942,5
tyres,1264,458,2201,3252,3767,10942,5
loins,1046,3069,1668,1391,3767,10941,5
jokes,446,3069,406,3252,3767,10940,5
marly,1225,4103,2201,1295,2116,10940,5
puris,1184,1824,2201,1963,3767,10939,5
jasey,446,4103,1021,3252,2116,10938,5
sakel,2206,4103,406,3252,971,10938,5
foals,847,3069,1959,1295,3767,10937,5
lutes,1046,1824,1048,3252,3767,10937,5
togas,1264,3069,616,2214,3767,10930,5
batel,1555,4103,1048,3252,971,10929,5
halms,844,4103,1603,612,3767,10929,5
larue,1046,4103,2201,899,2679,10928,5
tikes,1264,2239,406,3252,3767,10928,5
cadet,1512,4103,774,3252,1284,10925,5
sorce,2206,3069,2201,770,2679,10925,5
bande,1555,4103,1757,829,2679,10923,5
lakey,1046,4103,406,3252,2116,10923,5
jared,446,4103,2201,3252,917,10919,5
tamus,1264,4103,885,899,3767,10918,5
darin,1128,4103,2201,1963,1522,10917,5
bagie,1555,4103,616,1963,2679,10916,5
banty,1555,4103,1757,1385,2116,10916,5
mauds,1225,4103,990,829,3767,10914,5
sacre,2206,4103,701,1225,2679,10914,5
lords,1046,3069,2201,829,3767,10912,5
ailey,1698,2239,1603,3252,2116,10908,5
aegis,1698,2863,616,1963,3767,10907,5
rices,948,2239,701,3252,3767,10907,5
basel,1555,4103,1021,3252,971,10902,5
keros,789,2863,2201,1282,3767,10902,5
wites,596,2239,1048,3252,3767,10902,5
ceria,1512,2863,2201,1963,2362,10901,5
vabis,404,4103,664,1963,3767,10901,5
dents,1128,2863,1757,1385,3767,10900,5
maire,1225,4103,1668,1225,2679,10900,5
parly,1184,4103,2201,1295,2116,10899,5
sagle,2206,4103,616,1295,2679,10899,5
waner,596,4103,1757,3252,1190,10898,5
navis,647,4103,417,1963,3767,10897,5
baths,1555,4103,1048,423,3767,10896,5
dagos,1128,4103,616,1282,3767,10896,5
borne,1555,3069,2201,1391,2679,10895,5
saved,2206,4103,417,3252,917,10895,5
dasie,1128,4103,1021,1963,2679,10894,5
bolus,1555,3069,1603,899,3767,10893,5
garse,965,4103,2201,945,2679,10893,5
lotis,1046,3069,1048,1963,3767,10893,5
jules,446,1824,1603,3252,3767,10892,5
mikes,1225,2239,406,3252,3767,10889,5
toads,1264,3069,1959,829,3767,10888,5
foley,847,3069,1603,3252,2116,10887,5
gibes,965,2239,664,3252,3767,10887,5
laine,1046,4103,1668,1391,2679,10887,5
catel,1512,4103,1048,3252,971,10886,5
choes,1512,927,1426,3252,3767,10884,5
holey,844,3069,1603,3252,2116,10884,5
darce,1128,4103,2201,770,2679,10881,5
cedis,1512,2863,774,1963,3767,10879,5
fides,847,2239,774,3252,3767,10879,5
sabre,2206,4103,664,1225,2679,10877,5
arges,1698,1543,616,3252,3767,10876,5
hides,844,2239,774,3252,3767,10876,5
bated,1555,4103,1048,3252,917,10875,5
tinea,1264,2239,1757,3252,2362,10874,5
topas,1264,3069,560,2214,3767,10874,5
canty,1512,4103,1757,1385,2116,10873,5
daile,1128,4103,1668,1295,2679,10873,5
peins,1184,2863,1668,1391,3767,10873,5
sorex,2206,3069,2201,3252,144,10872,5
copis,1512,3069,560,1963,3767,10871,5
ribes,948,2239,664,3252,3767,10870,5
maxey,1225,4103,170,3252,2116,10866,5
metis,1225,2863,1048,1963,3767,10866,5
hoars,844,3069,1959,1225,3767,10864,5
latus,1046,4103,1048,899,3767,10863,5
nerts,647,2863,2201,1385,3767,10863,5
pyres,1184,458,2201,3252,3767,10862,5
lears,1046,2863,1959,1225,3767,10860,5
casel,1512,4103,1021,3252,971,10859,5
sayed,2206,4103,381,3252,917,10859,5
targe,1264,4103,2201,612,2679,10859,5
getas,965,2863,1048,2214,3767,10857,5
aulis,1698,1824,1603,1963,3767,10855,5
lahey,1046,4103,334,3252,2116,10851,5
ornes,532,1543,1757,3252,3767,10851,5
salve,2206,4103,1603,259,2679,10850,5
porks,1184,3069,2201,628,3767,10849,5
based,1555,4103,1021,3252,917,10848,5
pikes,1184,2239,406,3252,3767,10848,5
wauns,596,4103,990,1391,3767,10847,5
rasen,948,4103,1021,3252,1522,10846,5
melts,1225,2863,1603,1385,3767,10843,5
saple,2206,4103,560,1295,2679,10843,5
janet,446,4103,1757,3252,1284,10842,5
satin,2206,4103,1048,1963,1522,10842,5
baken,1555,4103,406,3252,1522,10838,5
froes,847,1543,1426,3252,3767,10835,5
larin,1046,4103,2201,1963,1522,10835,5
louis,1046,3069,990,1963,3767,10835,5
paden,1184,4103,774,3252,1522,10835,5
galei,965,4103,1603,3252,910,10833,5
koren,789,3069,2201,3252,1522,10833,5
reals,948,2863,1959,1295,3767,10832,5
cader,1512,4103,774,3252,1190,10831,5
tareq,1264,4103,2201,3252,9,10829,5
sawed,2206,4103,349,3252,917,10827,5
poets,1184,3069,1421,1385,3767,10826,5
tunas,1264,1824,1757,2214,3767,10826,5
wries,596,1543,1668,3252,3767,10826,5
fonts,847,3069,1757,1385,3767,10825,5
moray,1225,3069,2201,2214,2116,10825,5
boner,1555,3069,1757,3252,1190,10823,5
silen,2206,2239,1603,3252,1522,10822,5
feats,847,2863,1959,1385,3767,10821,5
marge,1225,4103,2201,612,2679,10820,5
moria,1225,3069,2201,1963,2362,10820,5
heats,844,2863,1959,1385,3767,10818,5
mater,1225,4103,1048,3252,1190,10818,5
dazey,1128,4103,217,3252,2116,10816,5
trues,1264,1543,990,3252,3767,10816,5
cabet,1512,4103,664,3252,1284,10815,5
sired,2206,2239,2201,3252,917,10815,5
lagos,1046,4103,616,1282,3767,10814,5
acnes,1698,338,1757,3252,3767,10812,5
barye,1555,4103,2201,271,2679,10809,5
fices,847,2239,701,3252,3767,10806,5
gaine,965,4103,1668,1391,2679,10806,5
harem,844,4103,2201,3252,406,10806,5
cased,1512,4103,1021,3252,917,10805,5
bardy,1555,4103,2201,829,2116,10804,5
dives,1128,2239,417,3252,3767,10803,5
facts,847,4103,701,1385,3767,10803,5
jamey,446,4103,885,3252,2116,10802,5
pelts,1184,2863,1603,1385,3767,10802,5
sauty,2206,4103,990,1385,2116,10800,5
phies,1184,927,1668,3252,3767,10798,5
almes,1698,1193,885,3252,3767,10795,5
parke,1184,4103,2201,628,2679,10795,5
pawns,1184,4103,349,1391,3767,10794,5
camps,1512,4103,885,526,3767,10793,5
dorks,1128,3069,2201,628,3767,10793,5
dikes,1128,2239,406,3252,3767,10792,5
maser,1225,4103,1021,3252,1190,10791,5
nimes,647,2239,885,3252,3767,10790,5
golts,965,3069,1603,1385,3767,10789,5
raine,948,4103,1668,1391,2679,10789,5
makos,1225,4103,406,1282,3767,10783,5
pirns,1184,2239,2201,1391,3767,10782,5
yonis,225,3069,1757,1963,3767,10781,5
colds,1512,3069,1603,829,3767,10780,5
coner,1512,3069,1757,3252,1190,10780,5
horus,844,3069,2201,899,3767,10780,5
gears,965,2863,1959,1225,3767,10779,5
parge,1184,4103,2201,612,2679,10779,5
poria,1184,3069,2201,1963,2362,10779,5
telos,1264,2863,1603,1282,3767,10779,5
dorms,1128,3069,2201,612,3767,10777,5
garde,965,4103,2201,829,2679,10777,5
pater,1184,4103,1048,3252,1190,10777,5
zenas,176,2863,1757,2214,3767,10777,5
bonks,1555,3069,1757,628,3767,10776,5
farse,847,4103,2201,945,2679,10775,5
fados,847,4103,774,1282,3767,10773,5
beaks,1555,2863,1959,628,3767,10772,5
bends,1555,2863,1757,829,3767,10771,5
fante,847,4103,1757,1385,2679,10771,5
tubes,1264,1824,664,3252,3767,10771,5
bouts,1555,3069,990,1385,3767,10766,5
kinas,789,2239,1757,2214,3767,10766,5
maben,1225,4103,664,3252,1522,10766,5
ripes,948,2239,560,3252,3767,10766,5
tirls,1264,2239,2201,1295,3767,10766,5
soter,2206,3069,1048,3252,1190,10765,5
keats,789,2863,1959,1385,3767,10763,5
cukes,1512,1824,406,3252,3767,10761,5
bongs,1555,3069,1757,612,3767,10760,5
mauer,1225,4103,990,3252,1190,10760,5
damie,1128,4103,885,1963,2679,10758,5
hajis,844,4103,81,1963,3767,10758,5
mayos,1225,4103,381,1282,3767,10758,5
sarip,2206,4103,2201,1963,285,10758,5
blues,1555,1193,990,3252,3767,10757,5
beams,1555,2863,1959,612,3767,10756,5
tonus,1264,3069,1757,899,3767,10756,5
serin,2206,2863,2201,1963,1522,10755,5
backs,1555,4103,701,628,3767,10754,5
carve,1512,4103,2201,259,2679,10754,5
garin,965,4103,2201,1963,1522,10754,5
tiros,1264,2239,2201,1282,3767,10753,5
sarto,2206,4103,2201,1385,857,10752,5
nafis,647,4103,271,1963,3767,10751,5
wauls,596,4103,990,1295,3767,10751,5
